# 2026-asicsmeta-full-1.mp4 · Face + Person · litert_npu
# passages=396 movedThrough=69 likelySubject=71 captured=43 chunks=23
# a track is one continuous sighting, not one person — bystanders are tracked, a second lap is a second track, and there is no re-identification
# since v0.1.7: track ids are session-wide (a runner crossing a chunk boundary keeps one id), firstUs/lastUs are session time, and the old `frames` column is now `framesSeen` — read it next to framesSpan
# times are ±120ms, one sampling period; enteredMs is wall clock, from the session start
chunk,track,firstUs,lastUs,durationUs,enteredMs,framesSeen,framesSpan,framesMissed,trackedRatio,firstX,firstY,lastX,lastY,velX,velY,speed,directionDeg,direction,displacement,closestToCentre,meanHeight,meanScore,movedThrough,likelySubject,captured,photos
1,1,604100365,604100365,0,1788250905653,1,1,0,1.0000,0.8875,0.2639,0.8875,0.2639,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4538,0.3167,0.8477,0,0,0,0
1,2,604100365,604100365,0,1788250905653,1,1,0,1.0000,0.1875,0.0806,0.1875,0.0806,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5231,0.1389,0.7461,0,0,0,0
1,3,604100365,604100365,0,1788250905653,1,1,0,1.0000,0.2641,0.1083,0.2641,0.1083,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4572,0.1278,0.7461,0,0,0,0
1,4,604100365,604100365,0,1788250905653,1,1,0,1.0000,0.3445,0.1556,0.3445,0.1556,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3779,0.2056,0.7461,0,0,0,0
1,5,604100365,604100365,0,1788250905653,1,1,0,1.0000,0.0844,0.1000,0.0844,0.1000,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5768,0.1111,0.7266,0,0,0,0
1,11,604900365,604900365,0,1788250906453,1,1,0,1.0000,0.4180,0.1847,0.4180,0.1847,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3258,0.2639,0.7109,0,0,0,0
1,10,604900365,605033699,133334,1788250906453,2,2,0,1.0000,0.1867,0.0861,0.1891,0.0861,0.0088,0.0000,0.0088,0.0,static,0.0023,0.5177,0.1278,0.7188,0,0,0,0
1,6,604900365,605567032,666667,1788250906453,4,6,2,0.6667,0.7172,0.2889,0.3609,0.3778,-0.5715,0.1072,0.5815,169.4,R→L,0.3672,0.1427,0.6132,0.8926,1,1,1,1
1,7,604900365,606500476,1600111,1788250906453,8,14,6,0.5714,0.2656,0.1056,0.2703,0.1222,-0.0027,0.0096,0.0100,105.6,static,0.0173,0.4413,0.1389,0.7324,0,0,0,0
1,8,604900365,606500476,1600111,1788250906453,8,14,6,0.5714,0.3461,0.1486,0.3477,0.1556,0.0040,-0.0008,0.0041,348.2,static,0.0071,0.3735,0.2080,0.7451,0,0,0,0
1,9,604900365,606500476,1600111,1788250906453,9,14,5,0.6429,0.0906,0.1028,0.0859,0.0986,-0.0000,-0.0030,0.0030,269.7,static,0.0063,0.5704,0.1090,0.7292,0,0,0,0
1,12,605967032,606500476,533444,1788250907520,3,5,2,0.6000,0.1820,0.0889,0.1867,0.0889,0.0078,0.0000,0.0078,0.0,static,0.0047,0.5169,0.1333,0.7214,0,0,0,0
1,13,605967032,606500476,533444,1788250907520,5,5,0,1.0000,0.4195,0.1875,0.4180,0.1750,-0.0015,-0.0325,0.0326,267.4,static,0.0126,0.3227,0.2633,0.7203,0,0,0,0
1,14,606500476,606500476,0,1788250908053,1,1,0,1.0000,0.4883,0.1222,0.4883,0.1222,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3780,0.0722,0.7266,0,0,0,0
1,15,607167143,607700476,533333,1788250908720,5,5,0,1.0000,0.3461,0.1528,0.3477,0.1458,0.0073,-0.0195,0.0209,290.6,static,0.0071,0.3798,0.1967,0.7641,0,0,0,0
1,16,607167143,607700476,533333,1788250908720,5,5,0,1.0000,0.1875,0.0833,0.1867,0.0861,-0.0029,0.0013,0.0032,156.0,static,0.0029,0.5186,0.1267,0.7469,0,0,0,0
1,17,607167143,607700476,533333,1788250908720,5,5,0,1.0000,0.0875,0.0986,0.0859,0.0986,0.0029,-0.0039,0.0049,306.9,static,0.0016,0.5756,0.1094,0.7422,0,0,0,0
1,18,607167143,607700476,533333,1788250908720,5,5,0,1.0000,0.2719,0.1194,0.2719,0.1194,0.0007,-0.0013,0.0015,299.4,static,0.0000,0.4421,0.1400,0.7422,0,0,0,0
1,19,607167143,607700476,533333,1788250908720,5,5,0,1.0000,0.4898,0.1194,0.4914,0.1194,0.0044,0.0000,0.0044,0.0,static,0.0016,0.3807,0.0756,0.7312,0,0,0,0
1,20,607167143,607700476,533333,1788250908720,4,5,1,0.8000,0.4180,0.1667,0.4180,0.1750,-0.0015,0.0156,0.0157,95.4,static,0.0083,0.3352,0.2417,0.7109,0,0,0,0
2,21,611100577,611100577,0,1788250912653,1,1,0,1.0000,0.5523,0.3056,0.5523,0.3056,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2014,0.4667,0.7891,0,0,0,0
2,22,611100577,611100577,0,1788250912653,1,1,0,1.0000,0.0859,0.1000,0.0859,0.1000,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5757,0.1111,0.7266,0,0,0,0
2,23,611100577,611100577,0,1788250912653,1,1,0,1.0000,0.3477,0.1583,0.3477,0.1583,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3741,0.2111,0.7266,0,0,0,0
2,24,611100577,611100577,0,1788250912653,1,1,0,1.0000,0.4211,0.1722,0.4211,0.1722,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3371,0.2500,0.7266,0,0,0,0
2,25,614300688,614300688,0,1788250915853,1,1,0,1.0000,0.0859,0.0986,0.0859,0.0986,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5767,0.1083,0.7461,0,0,0,0
2,26,614300688,614300688,0,1788250915853,1,1,0,1.0000,0.3469,0.1583,0.3469,0.1583,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3744,0.2000,0.7266,0,0,0,0
2,27,616434022,617100688,666666,1788250917987,3,6,3,0.5000,0.3453,0.1583,0.3453,0.1583,-0.0026,0.0000,0.0026,180.0,static,0.0000,0.3747,0.2111,0.7474,0,0,0,0
2,28,616434022,617100688,666666,1788250917987,3,6,3,0.5000,0.0875,0.1000,0.0859,0.0986,-0.0007,-0.0052,0.0053,262.0,static,0.0021,0.5746,0.1102,0.7396,0,0,0,0
2,29,616434022,617100688,666666,1788250917987,3,6,3,0.5000,0.2578,0.1111,0.2578,0.1111,-0.0051,0.0000,0.0051,180.0,static,0.0000,0.4573,0.1333,0.7214,0,0,0,0
2,30,617100688,617100688,0,1788250918653,1,1,0,1.0000,0.4219,0.1806,0.4219,0.1806,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3289,0.2556,0.7109,0,0,0,0
2,34,618034133,618567466,533333,1788250919587,5,5,0,1.0000,0.2656,0.1222,0.4219,0.2000,0.5742,0.2865,0.6417,26.5,L→R,0.1745,0.3100,0.1789,0.7422,1,0,0,0
2,31,618034133,618700799,666666,1788250919587,6,6,0,1.0000,0.8484,0.3250,0.2984,0.5000,-1.2118,0.3265,1.2550,164.9,R→L,0.5772,0.0458,0.7319,0.8984,1,1,1,3
2,32,618034133,619767466,1733333,1788250919587,11,15,4,0.7333,0.3461,0.1583,0.3461,0.1583,0.0007,0.0034,0.0035,77.6,static,0.0000,0.3722,0.2051,0.7489,0,0,0,0
2,33,618034133,619767466,1733333,1788250919587,12,15,3,0.8000,0.0859,0.1014,0.0875,0.1000,0.0029,0.0007,0.0030,13.9,static,0.0021,0.5715,0.1127,0.7318,0,0,0,0
2,35,618167466,619367466,1200000,1788250919720,7,11,4,0.6364,0.9375,0.2208,0.7047,0.2472,-0.2728,0.0450,0.2765,170.6,R→L,0.2343,0.3253,0.2409,0.8170,1,0,0,0
2,36,618834133,619767466,933333,1788250920387,6,8,2,0.7500,0.2602,0.1194,0.2695,0.1194,0.0161,0.0174,0.0236,47.2,static,0.0094,0.4433,0.1426,0.7135,0,0,0,0
2,37,619767466,619767466,0,1788250921320,1,1,0,1.0000,0.5234,0.2444,0.5234,0.2444,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2566,0.3500,0.8945,0,0,0,0
2,38,619767466,619767466,0,1788250921320,1,1,0,1.0000,0.4211,0.1750,0.4211,0.1750,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3344,0.2333,0.7266,0,0,0,0
3,40,623300899,623567566,266667,1788250924853,3,3,0,1.0000,0.3797,0.2528,0.2125,0.2667,-0.4775,0.0677,0.4823,171.9,R→L,0.1678,0.2749,0.4833,0.8268,1,1,0,0
3,41,623300899,624367566,1066667,1788250924853,5,9,4,0.5556,0.2625,0.0986,0.3477,0.1556,0.0251,0.0040,0.0255,9.1,L→R,0.1024,0.3744,0.1939,0.7547,1,0,0,0
3,39,623300899,624634344,1333445,1788250924853,7,12,5,0.5833,0.8016,0.2417,0.3172,0.3292,-0.5335,0.1302,0.5492,166.3,R→L,0.4922,0.2294,0.4111,0.8789,1,1,0,0
3,42,623300899,625034344,1733445,1788250924853,7,15,8,0.4667,0.0875,0.0986,0.0875,0.0986,-0.0007,-0.0002,0.0008,196.4,static,0.0000,0.5724,0.1099,0.7249,0,0,0,0
3,43,623567566,623567566,0,1788250925120,1,1,0,1.0000,0.4180,0.1806,0.4180,0.1806,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3298,0.2722,0.7109,0,0,0,0
3,44,624234233,624367566,133333,1788250925787,2,2,0,1.0000,0.4211,0.1792,0.4148,0.1819,-0.0234,0.0104,0.0256,156.0,static,0.0068,0.3293,0.2667,0.7734,0,0,0,0
3,45,624367566,624367566,0,1788250925920,1,1,0,1.0000,0.2727,0.1250,0.2727,0.1250,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4385,0.1833,0.7109,0,0,0,0
3,46,625034344,625034344,0,1788250926587,1,1,0,1.0000,0.3477,0.1556,0.3477,0.1556,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3766,0.2056,0.8008,0,0,0,0
3,47,625034344,625034344,0,1788250926587,1,1,0,1.0000,0.2828,0.1222,0.2828,0.1222,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4358,0.1778,0.7461,0,0,0,0
3,48,625034344,625034344,0,1788250926587,1,1,0,1.0000,0.4273,0.1194,0.4273,0.1194,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3874,0.1278,0.7109,0,0,0,0
3,54,626767677,626767677,0,1788250928320,1,1,0,1.0000,0.4852,0.1139,0.4852,0.1139,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3864,0.0889,0.7109,0,0,0,0
3,49,626234344,628367788,2133444,1788250927787,8,18,10,0.4444,0.3555,0.1556,0.3516,0.1583,-0.0147,0.0187,0.0237,128.1,static,0.0048,0.3710,0.1997,0.7354,0,0,0,0
3,50,626234344,628367788,2133444,1788250927787,10,18,8,0.5556,0.0859,0.0986,0.0891,0.1000,0.0088,0.0040,0.0097,24.7,static,0.0034,0.5715,0.1114,0.7254,0,0,0,0
3,51,626234344,628234344,2000000,1788250927787,9,17,8,0.5294,0.2852,0.1167,0.2859,0.1250,-0.0055,-0.0258,0.0264,257.9,static,0.0084,0.4210,0.1617,0.7383,0,0,0,0
3,52,626767677,628367788,1600111,1788250928320,9,14,5,0.6429,0.9625,0.2750,0.4547,0.4028,-0.6838,0.1418,0.6983,168.3,R→L,0.5236,0.1073,0.4552,0.8837,1,1,1,3
3,53,626767677,628234344,1466667,1788250928320,7,13,6,0.5385,0.4227,0.1722,0.4203,0.1792,0.0035,0.0178,0.0182,78.8,static,0.0073,0.3306,0.2409,0.7455,0,0,0,0
4,58,633634566,634034566,400000,1788250935187,2,4,2,0.5000,0.4250,0.1125,0.4266,0.1111,0.0020,-0.0017,0.0026,318.4,static,0.0021,0.3947,0.1069,0.7266,0,0,0,0
4,55,633634566,635234566,1600000,1788250935187,8,14,6,0.5714,0.9539,0.2333,0.6906,0.2708,-0.1808,0.0598,0.1904,161.7,R→L,0.2659,0.2981,0.3184,0.8765,1,1,1,1
4,56,633634566,635234566,1600000,1788250935187,8,14,6,0.5714,0.3477,0.1486,0.3461,0.1514,-0.0056,-0.0012,0.0057,192.1,static,0.0032,0.3792,0.2003,0.7734,0,0,0,0
4,57,633634566,635234566,1600000,1788250935187,8,14,6,0.5714,0.0859,0.1000,0.0875,0.0986,-0.0013,-0.0034,0.0037,249.0,static,0.0021,0.5735,0.1094,0.7339,0,0,0,0
4,59,634967899,635101232,133333,1788250936520,2,2,0,1.0000,0.4234,0.1111,0.4266,0.1111,0.0117,0.0000,0.0117,0.0,static,0.0031,0.3958,0.1083,0.7109,0,0,0,0
4,60,635101232,635234566,133334,1788250936654,2,2,0,1.0000,0.4883,0.1250,0.4883,0.1194,0.0000,-0.0208,0.0208,270.0,static,0.0056,0.3752,0.0778,0.7188,0,0,0,0
4,61,635901343,635901343,0,1788250937454,1,1,0,1.0000,0.4516,0.3361,0.4516,0.3361,0.0000,0.0000,0.0000,0.0,static,0.0000,0.1709,0.6056,0.9414,0,1,1,1
4,62,635901343,635901343,0,1788250937454,1,1,0,1.0000,0.0875,0.1000,0.0875,0.1000,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5746,0.1111,0.7461,0,0,0,0
4,63,635901343,636301343,400000,1788250937454,2,4,2,0.5000,0.3484,0.1583,0.3492,0.1528,0.0010,-0.0069,0.0070,278.0,static,0.0056,0.3738,0.2222,0.7520,0,0,0,0
4,64,636301343,636301343,0,1788250937854,1,1,0,1.0000,0.1813,0.3847,0.1813,0.3847,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3390,0.7694,0.8477,0,0,0,0
4,65,636301343,636301343,0,1788250937854,1,1,0,1.0000,0.4273,0.1097,0.4273,0.1097,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3970,0.1083,0.7109,0,0,0,0
4,66,638701343,639501343,800000,1788250940254,3,7,4,0.4286,0.3477,0.1500,0.3477,0.1556,0.0000,0.0052,0.0052,90.0,static,0.0056,0.3766,0.2111,0.7839,0,0,0,0
4,67,638701343,639501343,800000,1788250940254,3,7,4,0.4286,0.4305,0.1153,0.4313,0.1139,0.0000,-0.0000,0.0000,270.0,static,0.0016,0.3910,0.1130,0.7331,0,0,0,0
4,68,638701343,639501343,800000,1788250940254,3,7,4,0.4286,0.0859,0.0958,0.0859,0.0986,0.0010,0.0009,0.0013,41.6,static,0.0028,0.5767,0.1093,0.7396,0,0,0,0
4,69,639101343,639101343,0,1788250940654,1,1,0,1.0000,0.1945,0.0889,0.1945,0.0889,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5122,0.1333,0.7266,0,0,0,0
4,70,639101343,639501343,400000,1788250940654,2,4,2,0.5000,0.8727,0.2806,0.8156,0.2250,-0.0713,-0.0694,0.0995,224.2,static,0.0796,0.4186,0.2472,0.7930,0,0,0,0
4,74,641501454,641501454,0,1788250943054,1,1,0,1.0000,0.9359,0.2056,0.9359,0.2056,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5261,0.1444,0.7266,0,0,0,0
4,71,641368121,642434788,1066667,1788250942921,5,9,4,0.5556,0.3469,0.1556,0.3477,0.1556,-0.0001,0.0126,0.0126,90.6,static,0.0008,0.3760,0.2083,0.7828,0,0,0,0
4,72,641368121,642434788,1066667,1788250942921,5,9,4,0.5556,0.0875,0.1000,0.0859,0.0986,-0.0105,-0.0054,0.0118,207.3,static,0.0021,0.5735,0.1089,0.7422,0,0,0,0
4,73,641368121,642434788,1066667,1788250942921,5,9,4,0.5556,0.4219,0.1819,0.4219,0.1875,-0.0073,0.0122,0.0142,121.1,static,0.0056,0.3221,0.2683,0.7203,0,0,0,0
4,75,642301454,642434788,133334,1788250943854,2,2,0,1.0000,0.9773,0.2472,0.9664,0.2333,-0.0410,-0.0521,0.0663,231.8,static,0.0177,0.5373,0.2056,0.8086,0,0,0,0
5,76,643168221,643701554,533333,1788250944721,4,5,1,0.8000,0.8609,0.2458,0.7023,0.2889,-0.2651,0.0664,0.2733,165.9,R→L,0.1643,0.2924,0.3597,0.8770,1,1,0,0
5,79,643168221,643701554,533333,1788250944721,2,5,3,0.4000,0.4883,0.1250,0.4883,0.1194,0.0000,-0.0052,0.0052,270.0,static,0.0056,0.3752,0.0778,0.7188,0,0,0,0
5,77,643168221,644901554,1733333,1788250944721,10,15,5,0.6667,0.3477,0.1528,0.3492,0.1514,-0.0006,0.0013,0.0015,116.0,static,0.0021,0.3760,0.2022,0.7773,0,0,0,0
5,78,643168221,644901554,1733333,1788250944721,9,15,6,0.6000,0.0875,0.1000,0.0781,0.0931,-0.0217,0.0033,0.0220,171.4,static,0.0117,0.5735,0.1074,0.7326,0,0,0,0
5,80,644101554,644368221,266667,1788250945654,3,3,0,1.0000,0.4844,0.3181,0.2375,0.3847,-0.7031,0.0885,0.7087,172.8,R→L,0.2557,0.1650,0.7269,0.8971,1,1,0,0
5,81,644101554,644901554,800000,1788250945654,7,7,0,1.0000,0.4133,0.1861,0.4836,0.1222,0.0092,-0.0041,0.0101,336.2,static,0.0950,0.3256,0.1147,0.7266,0,0,0,0
5,82,644501554,644901554,400000,1788250946054,4,4,0,1.0000,0.4195,0.1764,0.4195,0.1819,0.0088,0.0052,0.0102,30.7,static,0.0056,0.3281,0.2611,0.7520,0,0,0,0
6,83,655368544,656701877,1333333,1788250956921,11,12,1,0.9167,0.3477,0.1556,0.3531,0.1556,0.0100,-0.0024,0.0103,346.3,static,0.0055,0.3700,0.2051,0.7713,0,0,0,0
6,84,655368544,656701877,1333333,1788250956921,11,12,1,0.9167,0.0938,0.0986,0.0938,0.0986,0.0030,0.0128,0.0132,76.6,static,0.0000,0.5711,0.1098,0.7638,0,0,0,0
6,85,655501877,655901877,400000,1788250957054,4,4,0,1.0000,0.5063,0.1097,0.5047,0.1083,-0.0015,-0.0091,0.0092,260.9,static,0.0021,0.3889,0.1049,0.7510,0,0,0,0
6,86,655501877,656168544,666667,1788250957054,4,6,2,0.6667,0.5766,0.1167,0.5953,0.1167,0.0315,0.0026,0.0316,4.7,static,0.0187,0.3906,0.0958,0.7305,0,0,0,0
6,87,655635211,656701877,1066666,1788250957188,6,9,3,0.6667,0.4320,0.1250,0.4328,0.1222,0.0014,-0.0016,0.0021,310.8,static,0.0029,0.3811,0.1116,0.7109,0,0,0,0
6,88,658435322,658701988,266666,1788250959988,2,3,1,0.6667,0.3539,0.1556,0.3531,0.1514,-0.0015,-0.0078,0.0079,259.4,static,0.0042,0.3741,0.1931,0.7676,0,0,0,0
6,89,658435322,658701988,266666,1788250959988,2,3,1,0.6667,0.0922,0.1000,0.0938,0.0931,0.0029,-0.0130,0.0133,282.7,static,0.0071,0.5712,0.1097,0.7598,0,0,0,0
6,90,658435322,658701988,266666,1788250959988,2,3,1,0.6667,0.4250,0.1125,0.4273,0.1167,0.0044,0.0078,0.0090,60.6,static,0.0048,0.3902,0.1153,0.7363,0,0,0,0
7,91,674502421,675035755,533334,1788250976055,5,5,0,1.0000,0.9312,0.3361,0.7227,0.4153,-0.4680,0.1699,0.4979,160.0,R→L,0.2231,0.2382,0.6950,0.9063,1,1,0,0
7,92,674502421,675035755,533334,1788250976055,5,5,0,1.0000,0.3469,0.1583,0.3477,0.1583,0.0037,0.0000,0.0037,0.0,static,0.0008,0.3741,0.2156,0.8070,0,0,0,0
7,93,674502421,674502421,0,1788250976055,1,1,0,1.0000,0.0828,0.0986,0.0828,0.0986,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5789,0.1028,0.7109,0,0,0,0
7,94,675035755,675035755,0,1788250976588,1,1,0,1.0000,0.4195,0.1694,0.4195,0.1694,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3402,0.2333,0.7109,0,0,0,0
8,95,678302532,679369199,1066667,1788250979855,7,9,2,0.7778,0.8797,0.2611,0.2469,0.4708,-0.9897,0.4674,1.0945,154.7,R→L,0.6667,0.1549,0.5611,0.8834,1,1,0,0
8,96,678302532,679502532,1200000,1788250979855,8,11,3,0.7273,0.3461,0.1556,0.3461,0.1556,-0.0067,-0.0200,0.0211,251.4,static,0.0000,0.3712,0.2201,0.8037,0,0,0,0
8,97,678302532,679102532,800000,1788250979855,5,7,2,0.7143,0.4250,0.1125,0.4211,0.1750,-0.0073,0.1133,0.1135,93.7,static,0.0626,0.3344,0.1383,0.7172,0,0,0,0
8,98,678302532,679502532,1200000,1788250979855,8,11,3,0.7273,0.9578,0.2361,0.7328,0.2139,-0.2511,-0.0621,0.2586,193.9,R→L,0.2261,0.3689,0.2441,0.8032,1,0,0,0
8,99,678435866,678435866,0,1788250979988,1,1,0,1.0000,0.1937,0.0764,0.1937,0.0764,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5227,0.1250,0.7109,0,0,0,0
8,100,679102532,679502532,400000,1788250980655,3,4,1,0.7500,0.2797,0.0972,0.4250,0.1125,0.2725,0.0286,0.2740,6.0,L→R,0.1461,0.3947,0.1435,0.7227,1,0,0,0
8,101,684702754,684702754,0,1788250986255,1,1,0,1.0000,0.8687,0.2139,0.8687,0.2139,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4667,0.2222,0.8594,0,0,0,0
8,102,684702754,684702754,0,1788250986255,1,1,0,1.0000,0.9500,0.2292,0.9500,0.2292,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5252,0.2750,0.8477,0,0,0,0
8,103,684702754,684702754,0,1788250986255,1,1,0,1.0000,0.3453,0.1556,0.3453,0.1556,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3776,0.2056,0.7891,0,0,0,0
8,104,684702754,684702754,0,1788250986255,1,1,0,1.0000,0.2625,0.1111,0.2625,0.1111,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4557,0.1333,0.7109,0,0,0,0
8,105,684702754,684702754,0,1788250986255,1,1,0,1.0000,0.4203,0.1153,0.4203,0.1153,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3929,0.1139,0.7109,0,0,0,0
8,106,685502754,685502754,0,1788250987055,1,1,0,1.0000,0.7336,0.2972,0.7336,0.2972,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3093,0.5444,0.9141,0,1,1,1
8,107,685502754,685636088,133334,1788250987055,2,2,0,1.0000,0.6117,0.2667,0.6445,0.3319,0.1230,0.2448,0.2740,63.3,static,0.0731,0.2217,0.5542,0.8984,0,0,0,0
8,110,685636088,685769421,133333,1788250987189,2,2,0,1.0000,0.5141,0.2486,0.5500,0.3667,0.1348,0.4427,0.4628,73.1,toward,0.1234,0.1424,0.6097,0.8984,1,1,0,0
8,112,685769421,685902754,133333,1788250987322,2,2,0,1.0000,0.4156,0.3111,0.4406,0.4097,0.0938,0.3698,0.3815,75.8,toward,0.1017,0.1081,0.7042,0.8340,1,1,0,0
8,113,685902754,686036088,133334,1788250987455,2,2,0,1.0000,0.2211,0.3292,0.2313,0.4764,0.0381,0.5521,0.5534,86.1,toward,0.1476,0.2698,0.8056,0.8477,1,1,0,0
8,108,685502754,696103076,10600322,1788250987055,79,89,10,0.8876,0.3477,0.1556,0.3492,0.1556,0.0045,-0.0024,0.0051,332.0,static,0.0016,0.3548,0.2067,0.7750,0,0,0,0
8,109,685502754,696103076,10600322,1788250987055,80,89,9,0.8989,0.0844,0.0931,0.0906,0.1000,-0.0052,0.0003,0.0052,176.4,static,0.0093,0.5691,0.1130,0.7734,0,0,0,0
8,111,685636088,689436188,3800100,1788250987189,26,32,6,0.8125,0.4180,0.1875,0.4250,0.1153,0.0055,0.0007,0.0055,7.1,static,0.0726,0.3231,0.1156,0.7200,0,0,0,0
8,114,686169421,689302854,3133433,1788250987722,23,27,4,0.8519,0.2680,0.1194,0.2797,0.1250,0.0086,0.0136,0.0160,57.7,static,0.0130,0.4345,0.1271,0.7264,0,0,0,0
9,115,688102854,689836188,1733334,1788250989655,13,15,2,0.8667,0.9281,0.2292,0.3148,0.3389,-0.7874,0.1879,0.8095,166.6,R→L,0.6230,0.2052,0.3577,0.8290,1,1,1,2
9,116,689569521,691302965,1733444,1788250991122,13,15,2,0.8667,0.9805,0.2736,0.2344,0.4528,-1.0569,0.1102,1.0626,174.0,R→L,0.7673,0.0988,0.4996,0.8519,1,1,1,1
9,117,690102854,696103076,6000222,1788250991655,43,51,8,0.8431,0.2750,0.1167,0.2688,0.1222,-0.0014,0.0000,0.0014,178.3,static,0.0084,0.4385,0.1371,0.7362,0,0,0,0
9,118,690102854,696103076,6000222,1788250991655,45,51,6,0.8824,0.4242,0.1153,0.4219,0.1181,-0.0020,-0.0009,0.0022,204.9,static,0.0036,0.3831,0.1139,0.7218,0,0,0,0
9,119,692769632,694236299,1466667,1788250994322,12,13,1,0.9231,0.1875,0.0833,0.1891,0.0847,-0.0050,-0.0059,0.0078,229.6,static,0.0021,0.5155,0.1292,0.7422,0,0,0,0
9,120,697569743,699103177,1533434,1788250999122,10,13,3,0.7692,0.9594,0.2556,0.5938,0.3431,-0.3558,0.0554,0.3601,171.2,R→L,0.3759,0.1828,0.2894,0.8848,1,1,0,0
9,123,697569743,701369844,3800101,1788250999122,20,32,12,0.6250,0.4219,0.1125,0.4211,0.1944,-0.0113,0.2874,0.2876,92.3,static,0.0819,0.3156,0.1218,0.7270,0,0,0,0
9,121,697569743,705236622,7666879,1788250999122,43,64,21,0.6719,0.3492,0.1556,0.3508,0.1556,0.0039,0.0001,0.0039,1.7,static,0.0016,0.3706,0.1964,0.7696,0,0,0,0
9,122,697569743,705236622,7666879,1788250999122,46,64,18,0.7188,0.0938,0.0958,0.0875,0.1014,0.0035,0.0102,0.0108,71.0,static,0.0084,0.5694,0.1072,0.7615,0,0,0,0
9,124,697703076,697969743,266667,1788250999256,2,3,1,0.6667,0.2672,0.1194,0.2703,0.1194,0.0059,0.0000,0.0059,0.0,static,0.0031,0.4445,0.1278,0.7109,0,0,0,0
10,125,699636511,699636511,0,1788251001189,1,1,0,1.0000,0.1953,0.4222,0.1953,0.4222,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3145,0.7444,0.8594,0,1,1,1
10,126,699636511,705236622,5600111,1788251001189,35,47,12,0.7447,0.2891,0.1333,0.2695,0.1056,0.0004,0.0046,0.0046,84.6,static,0.0340,0.4230,0.1321,0.7464,0,0,0,0
10,127,700036511,701503177,1466666,1788251001589,10,13,3,0.7692,0.9688,0.2708,0.3469,0.4889,-0.9469,0.3545,1.0110,159.5,R→L,0.6590,0.0868,0.6075,0.8699,1,1,1,1
10,129,701769955,704436622,2666667,1788251003322,14,23,9,0.6087,0.4203,0.1181,0.4164,0.1931,-0.0079,0.1288,0.1291,93.5,static,0.0751,0.3181,0.1302,0.7143,0,0,0,0
10,128,701769955,705236622,3466667,1788251003322,23,29,6,0.7931,0.1820,0.0750,0.1828,0.0792,-0.0022,0.0068,0.0072,107.9,static,0.0042,0.5265,0.1257,0.7334,0,0,0,0
10,130,702436622,704836622,2400000,1788251003989,16,21,5,0.7619,0.9078,0.2333,0.1609,0.3500,-0.8051,0.2515,0.8435,162.7,R→L,0.7559,0.2355,0.3455,0.8242,1,1,1,1
10,131,704969955,705236622,266667,1788251006522,3,3,0,1.0000,0.4344,0.1111,0.4336,0.1153,-0.0044,0.0156,0.0162,105.7,static,0.0042,0.3904,0.1102,0.7500,0,0,0,0
10,132,704969955,705103288,133333,1788251006522,2,2,0,1.0000,0.4891,0.1222,0.4891,0.1222,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3779,0.0833,0.7109,0,0,0,0
10,133,708303399,710503499,2200100,1788251009856,13,19,6,0.6842,0.3492,0.1528,0.3523,0.1528,0.0010,-0.0013,0.0016,307.2,static,0.0031,0.3754,0.1996,0.8290,0,0,0,0
